"","ensembl_gene_id","external_gene_name","gene_biotype"
"4123","PBANKA_110830","PBANKA_110830 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative","protein_coding"
"4124","PBANKA_110840","PBANKA_110840 single-stranded DNA-binding protein, putative","protein_coding"
"4125","PBANKA_110850","PBANKA_110850 conserved Plasmodium protein, unknown function","protein_coding"
"4126","PBANKA_110860","PBANKA_110860 SNAP protein, putative","protein_coding"
"4127","PBANKA_110870","PBANKA_110870 chromosome condensation protein, putative","protein_coding"
"4128","PBANKA_110880","PBANKA_110880 leucine-rich repeat protein","protein_coding"
"4129","PBANKA_110890","PBANKA_110890 conserved Plasmodium protein, unknown function","protein_coding"
"4130","PBANKA_110900","PBANKA_110900 RNA polymerase I, putative","protein_coding"
"4131","PBANKA_110910","PBANKA_110910 conserved Plasmodium protein, unknown function","protein_coding"
"4132","PBANKA_110920","PBANKA_110920 asparagine--tRNA ligase, putative","protein_coding"
"4133","PBANKA_110930","PBANKA_110930 conserved Plasmodium protein, unknown function","protein_coding"
"4134","PBANKA_110940","PBANKA_110940 phosphatidylinositol 4-kinase, putative","protein_coding"
"4135","PBANKA_110950","PBANKA_110950 conserved Plasmodium protein, unknown function","protein_coding"
"4136","PBANKA_110960","PBANKA_110960 conserved Plasmodium protein, unknown function","protein_coding"
"4137","PBANKA_110970","PBANKA_110970 conserved Plasmodium protein, unknown function","protein_coding"
"4138","PBANKA_110980","PBANKA_110980 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"4139","PBANKA_110990","PBANKA_110990 conserved Plasmodium protein, unknown function","protein_coding"
"4140","PBANKA_111000","PBANKA_111000 conserved Plasmodium protein, unknown function","protein_coding"
"4141","PBANKA_111010","PBANKA_111010 topoisomerase I, putative","protein_coding"
"4142","berg11:tRNA:rfamscan:377879-377958","berg11:tRNA:rfamscan:377879-377958 ","tRNA"
"4143","PBANKA_111020","PBANKA_111020 conserved Plasmodium protein, unknown function","protein_coding"
"4144","PBANKA_111030","PBANKA_111030 conserved Plasmodium protein, unknown function","protein_coding"
"4145","PBANKA_111035","PBANKA_111035 ","ncRNA"
"4146","PBANKA_111050","PBANKA_111050 translationally-controlled tumor protein homolog, putative","protein_coding"
"4147","PBANKA_111060","PBANKA_111060 conserved Plasmodium protein, unknown function","protein_coding"
"4148","PBANKA_111070","PBANKA_111070 stearoyl-CoA desaturase, putative","protein_coding"
"4149","PBANKA_111080","PBANKA_111080 conserved Plasmodium protein, unknown function","protein_coding"
"4150","PBANKA_111090","PBANKA_111090 conserved Plasmodium protein, unknown function","protein_coding"
"4151","PBANKA_111100","PBANKA_111100 RNA pseudouridylate synthase, putative, fragment","protein_coding"
"4152","PBANKA_111110","PBANKA_111110 RNA pseudouridylate synthase, putative, fragment","protein_coding"
"4153","PBANKA_111120","PBANKA_111120 apical rhoptry neck protein, putative","protein_coding"
"4154","PBANKA_111130","PBANKA_111130 kinase binding protein CGI-121, putative","protein_coding"
"4155","PBANKA_111140","PBANKA_111140 inositol-3-phosphate synthase, putative","protein_coding"
"4156","PBANKA_111150","PBANKA_111150 conserved Plasmodium protein, unknown function","protein_coding"
"4157","PBANKA_111160","PBANKA_111160 prefoldin subunit, putative","protein_coding"
"4158","PBANKA_111170","PBANKA_111170 conserved Plasmodium protein, unknown function","protein_coding"
"4159","PBANKA_111180","PBANKA_111180 glutathione synthetase","protein_coding"
"4160","PBANKA_111190","PBANKA_111190 CDK-activating kinase assembly factor, putative","protein_coding"
"4161","PBANKA_111200","PBANKA_111200 conserved Plasmodium protein, unknown function","protein_coding"
"4162","PBANKA_111210","PBANKA_111210 conserved Plasmodium protein, unknown function","protein_coding"
"4163","PBANKA_111220","PBANKA_111220 conserved Plasmodium protein, unknown function","protein_coding"
"4164","PBANKA_111230","PBANKA_111230 ras-related protein Rab-1B, putative","protein_coding"
"4165","PBANKA_111240","PBANKA_111240 orotate phosphoribosyltransferase, putative","protein_coding"
"4166","PBANKA_111250","PBANKA_111250 conserved Plasmodium protein, unknown function","protein_coding"
"4167","PBANKA_111260","PBANKA_111260 conserved Plasmodium protein, unknown function","protein_coding"
"4168","PBANKA_111270","PBANKA_111270 conserved Plasmodium protein, unknown function","protein_coding"
"4169","PBANKA_111280","PBANKA_111280 conserved Plasmodium protein, unknown function","protein_coding"
"4170","PBANKA_111290","PBANKA_111290 conserved Plasmodium protein, unknown function","protein_coding"
"4171","PBANKA_111300","PBANKA_111300 purine nucleoside phosphorylase, putative","protein_coding"
"4172","PBANKA_111310","PBANKA_111310 GTP-binding protein, putative","protein_coding"
"4173","PBANKA_111320","PBANKA_111320 mitochondrial import inner membrane translocase subunit TIM16, putative","protein_coding"
"4174","PBANKA_111330","PBANKA_111330 deoxyribodipyrimidine photo-lyase, putative","protein_coding"
"4175","PBANKA_111340","PBANKA_111340 secreted ookinete protein, putative","protein_coding"
"4176","PBANKA_111350","PBANKA_111350 ras-related protein Rab-1A, putative","protein_coding"
"4177","PBANKA_111360","PBANKA_111360 conserved Plasmodium protein, unknown function","protein_coding"
"4178","PBANKA_111370","PBANKA_111370 tubulin--tyrosine ligase, putative","protein_coding"
"4179","PBANKA_111380","PBANKA_111380 ATP-dependent DNA helicase UvrD, putative","protein_coding"
"4180","PBANKA_111390","PBANKA_111390 conserved Plasmodium protein, unknown function","protein_coding"
"4181","PBANKA_111400","PBANKA_111400 aspartate--tRNA ligase, putative","protein_coding"
"4182","berg11:tRNA:rfamscan:519723-519795","berg11:tRNA:rfamscan:519723-519795 ","tRNA"
"4183","PBANKA_111410","PBANKA_111410 conserved Plasmodium protein, unknown function","protein_coding"
"4184","PBANKA_111420","PBANKA_111420 ribose 5-phosphate epimerase, putative","protein_coding"
"4185","PBANKA_111430","PBANKA_111430 conserved Plasmodium protein, unknown function","protein_coding"
"4186","PBANKA_111440","PBANKA_111440 kinase, putative","protein_coding"
"4187","PBANKA_111450","PBANKA_111450 conserved Plasmodium protein, unknown function","protein_coding"
"4188","PBANKA_111460","PBANKA_111460 RNA-binding protein, putative","protein_coding"
"4189","PBANKA_111470","PBANKA_111470 rhomboid protease ROM9","protein_coding"
"4190","PBANKA_111480","PBANKA_111480 conserved Plasmodium protein, unknown function","protein_coding"
"4191","PBANKA_111490","PBANKA_111490 phosphatidylinositol 3-kinase, putative","protein_coding"
"4192","PBANKA_111500","PBANKA_111500 conserved Plasmodium protein, unknown function","protein_coding"
"4193","PBANKA_111510","PBANKA_111510 amino acid transporter, putative","protein_coding"
"4194","PBANKA_111520","PBANKA_111520 conserved Plasmodium protein, unknown function","protein_coding"
"4195","PBANKA_111530","PBANKA_111530 glideosome-associated protein 40, putative","protein_coding"
"4196","PBANKA_111540","PBANKA_111540 BolA-like protein, putative","protein_coding"
"4197","PBANKA_111550","PBANKA_111550 nif-like protein, putative","protein_coding"
"4198","PBANKA_111560","PBANKA_111560 conserved Plasmodium protein, unknown function","protein_coding"
"4199","PBANKA_111570","PBANKA_111570 Ndc80 homologue, putative","protein_coding"
"4200","PBANKA_111580","PBANKA_111580 conserved Plasmodium protein, unknown function","protein_coding"
"4201","PBANKA_111590","PBANKA_111590 conserved Plasmodium protein, unknown function","protein_coding"
"4202","PBANKA_111600","PBANKA_111600 TRAP-like protein","protein_coding"
"4203","PBANKA_111610","PBANKA_111610 conserved Plasmodium protein, unknown function","protein_coding"
"4204","PBANKA_111620","PBANKA_111620 ras GTPAse, putative","protein_coding"
"4205","PBANKA_111630","PBANKA_111630 malate:quinone oxidoreductase, putative","protein_coding"
"4206","PBANKA_111640","PBANKA_111640 conserved Plasmodium protein, unknown function","protein_coding"
"4207","PBANKA_111650","PBANKA_111650 mitochondrial import receptor subunit TOM40, putative","protein_coding"
"4208","PBANKA_111670","PBANKA_111670 AP-2 complex subunit alpha, putative","protein_coding"
"4209","PBANKA_111680","PBANKA_111680 conserved Plasmodium protein, unknown function","protein_coding"
"4210","PBANKA_111690","PBANKA_111690 conserved Plasmodium protein, unknown function","protein_coding"
"4211","PBANKA_111700","PBANKA_111700 histone H2A, putative","protein_coding"
"4212","PBANKA_111710","PBANKA_111710 histone H3 variant, putative","protein_coding"
"4213","PBANKA_111720","PBANKA_111720 conserved Plasmodium protein, unknown function","protein_coding"
"4214","PBANKA_111730","PBANKA_111730 conserved Plasmodium protein, unknown function","protein_coding"
"4215","PBANKA_111740","PBANKA_111740 conserved Plasmodium protein, unknown function","protein_coding"
"4216","PBANKA_111750","PBANKA_111750 ribosomal protein L27a, putative","protein_coding"
"4217","PBANKA_111760","PBANKA_111760 conserved Plasmodium protein, unknown function","protein_coding"
"4218","PBANKA_111770","PBANKA_111770 malate dehydrogenase, putative","protein_coding"
"4219","PBANKA_111780","PBANKA_111780 rhomboid protease ROM10","protein_coding"
"4220","PBANKA_111790","PBANKA_111790 trafficking protein particle complex subunit 6A, putative","protein_coding"
"4221","PBANKA_111800","PBANKA_111800 conserved Plasmodium protein, unknown function","protein_coding"
"4222","PBANKA_111810.1","PBANKA_111810.1 N-acetylglucosamine transferase, putative","protein_coding"
"4223","PBANKA_111810.2","PBANKA_111810.2 N-acetylglucosamine transferase, putative","protein_coding"
"4224","PBANKA_111820","PBANKA_111820 conserved Plasmodium protein, unknown function","protein_coding"
"4225","PBANKA_111830","PBANKA_111830 conserved Plasmodium protein, unknown function","protein_coding"
"4226","PBANKA_111840","PBANKA_111840 conserved Plasmodium protein, unknown function","protein_coding"
"4227","PBANKA_111850","PBANKA_111850 conserved Plasmodium protein, unknown function","protein_coding"
"4228","PBANKA_111860","PBANKA_111860 cell division cycle protein 48 homologue, putative","protein_coding"
"4229","PBANKA_111870","PBANKA_111870 acyl-CoA synthetase, putative","protein_coding"
"4230","PBANKA_111880","PBANKA_111880 conserved Plasmodium protein, unknown function","protein_coding"
"4231","PBANKA_111890","PBANKA_111890 conserved Plasmodium protein, unknown function","protein_coding"
"4232","PBANKA_111900","PBANKA_111900 conserved Plasmodium protein, unknown function","protein_coding"
"4233","PBANKA_111910","PBANKA_111910 splicing factor 3A subunit 2, putative","protein_coding"
"4234","PBANKA_111920","PBANKA_111920 conserved Plasmodium protein, unknown function","protein_coding"
"4235","PBANKA_111930","PBANKA_111930 conserved Plasmodium protein, unknown function","protein_coding"
"4236","PBANKA_111940","PBANKA_111940 conserved Plasmodium protein, unknown function","protein_coding"
"4237","PBANKA_111950","PBANKA_111950 conserved Plasmodium protein, unknown function","protein_coding"
"4238","PBANKA_111960","PBANKA_111960 merozoite surface protein 10, putative","protein_coding"
"4239","PBANKA_111970","PBANKA_111970 cleavage stimulation factor subunit 1, putative","protein_coding"
"4240","PBANKA_111980","PBANKA_111980 conserved Plasmodium protein, unknown function","protein_coding"
"4241","PBANKA_111990","PBANKA_111990 DnaJ protein, putative","protein_coding"
"4242","berg11:tRNA:rfamscan:723606-723677","berg11:tRNA:rfamscan:723606-723677 ","tRNA"
"4243","berg11:tRNA:rfamscan:723897-723977","berg11:tRNA:rfamscan:723897-723977 ","tRNA"
"4244","PBANKA_112000","PBANKA_112000 conserved Plasmodium protein, unknown function","protein_coding"
"4245","PBANKA_112010","PBANKA_112010 conserved Plasmodium protein, unknown function","protein_coding"
"4246","PBANKA_112020","PBANKA_112020 pyridoxine biosynthesis protein PDX1, putative","protein_coding"
"4247","PBANKA_112030","PBANKA_112030 conserved Plasmodium protein, unknown function","protein_coding"
"4248","PBANKA_112040","PBANKA_112040 Pfs77 homologue, putative","protein_coding"
"4249","PBANKA_112050","PBANKA_112050 conserved Plasmodium protein, unknown function","protein_coding"
"4250","berg11:tRNA:rfamscan:744735-744816","berg11:tRNA:rfamscan:744735-744816 ","tRNA"
"4251","PBANKA_112060","PBANKA_112060 conserved Plasmodium protein, unknown function","protein_coding"
"4252","PBANKA_112070","PBANKA_112070 nascent polypeptide associated complex alpha chain, putative","protein_coding"
"4253","PBANKA_112080","PBANKA_112080 signal recognition particle subunit SRP68, putative","protein_coding"
"4254","PBANKA_112090","PBANKA_112090 conserved Plasmodium protein, unknown function","protein_coding"
"4255","PBANKA_112100","PBANKA_112100 conserved Plasmodium protein, unknown function","protein_coding"
"4256","PBANKA_112110","PBANKA_112110 radical SAM protein, putative","protein_coding"
"4257","PBANKA_112120","PBANKA_112120 vacuolar transporter chaperone, putative","protein_coding"
"4258","PBANKA_112130","PBANKA_112130 conserved Plasmodium protein, unknown function","protein_coding"
"4259","PBANKA_112140","PBANKA_112140 RNA methyltransferase, putative","protein_coding"
"4260","PBANKA_112150","PBANKA_112150 conserved Plasmodium protein, unknown function","protein_coding"
"4261","PBANKA_112160","PBANKA_112160 conserved Plasmodium protein, unknown function","protein_coding"
"4262","PBANKA_112170","PBANKA_112170 leucine--tRNA ligase, putative","protein_coding"
"4263","PBANKA_112180","PBANKA_112180 transcription factor with AP2 domain(s), putative","protein_coding"
"4264","PBANKA_112190","PBANKA_112190 chorismate synthase, putative","protein_coding"
"4265","PBANKA_112200","PBANKA_112200 coronin binding protein, putative","protein_coding"
"4266","PBANKA_112210","PBANKA_112210 ferredoxin--NADP reductase, putative","protein_coding"
"4267","PBANKA_112220","PBANKA_112220 EGF-like membrane protein, putative","protein_coding"
"4268","PBANKA_112230","PBANKA_112230 RNA-binding protein, putative","protein_coding"
"4269","PBANKA_112240","PBANKA_112240 superoxide dismutase [Fe], putative","protein_coding"
"4270","PBANKA_112250","PBANKA_112250 conserved Plasmodium protein, unknown function","protein_coding"
"4271","PBANKA_112260","PBANKA_112260 ATP-dependent DEAD box helicase, putative","protein_coding"
"4272","PBANKA_112270","PBANKA_112270 tyrosine kinase-like protein, putative","protein_coding"
"4273","PBANKA_112280","PBANKA_112280 ribonuclease H2 subunit A, putative","protein_coding"
"4274","PBANKA_112290","PBANKA_112290 hexokinase, putative","protein_coding"
"4275","PBANKA_112300","PBANKA_112300 conserved Plasmodium protein, unknown function","protein_coding"
"4276","PBANKA_112310","PBANKA_112310 conserved Plasmodium protein, unknown function","protein_coding"
"4277","PBANKA_112320","PBANKA_112320 conserved Plasmodium protein, unknown function","protein_coding"
"4278","PBANKA_112330","PBANKA_112330 conserved Plasmodium protein, unknown function","protein_coding"
"4279","PBANKA_112340","PBANKA_112340 anaphase-promoting complex subunit, putative","protein_coding"
"4280","PBANKA_112350","PBANKA_112350 SNF2 helicase, putative","protein_coding"
"4281","PBANKA_112360","PBANKA_112360 N-acetylglucosaminylphosphatidylinositol deacetylase, putative","protein_coding"
"4282","PBANKA_112370","PBANKA_112370 conserved Plasmodium protein, unknown function","protein_coding"
"4283","PBANKA_112380","PBANKA_112380 conserved Plasmodium protein, unknown function","protein_coding"
"4284","PBANKA_112390","PBANKA_112390 sphingomyelin synthase 1, putative","protein_coding"
"4285","PBANKA_112400","PBANKA_112400 sphingomyelin synthase 2, putative","protein_coding"
"4286","PBANKA_112410","PBANKA_112410 conserved Plasmodium protein, unknown function","protein_coding"
"4287","PBANKA_112420","PBANKA_112420 DNA polymerase 1, putative","protein_coding"
"4288","PBANKA_112430","PBANKA_112430 conserved Plasmodium protein, unknown function","protein_coding"
"4289","PBANKA_112440","PBANKA_112440 conserved Plasmodium protein, unknown function","protein_coding"
"4290","PBANKA_112450","PBANKA_112450 poly(A) polymerase PAP, putative","protein_coding"
"4291","PBANKA_112460","PBANKA_112460 conserved Plasmodium protein, unknown function","protein_coding"
"4292","PBANKA_112470","PBANKA_112470 conserved Plasmodium protein, unknown function","protein_coding"
"4293","PBANKA_112480","PBANKA_112480 conserved Plasmodium protein, unknown function","protein_coding"
"4294","PBANKA_112490","PBANKA_112490 oxidoreductase, putative","protein_coding"
"4295","PBANKA_112500","PBANKA_112500 conserved Plasmodium protein, unknown function","protein_coding"
"4296","PBANKA_112510","PBANKA_112510 3-oxoacyl-acyl-carrier protein synthase, putative","protein_coding"
"4297","PBANKA_112520","PBANKA_112520 Sec14 protein, putative","protein_coding"
"4298","PBANKA_112530","PBANKA_112530 conserved Plasmodium protein, unknown function","protein_coding"
"4299","PBANKA_112540","PBANKA_112540 conserved Plasmodium protein, unknown function","protein_coding"
"4300","PBANKA_112550","PBANKA_112550 conserved protein, unknown function","protein_coding"
"4301","PBANKA_112560","PBANKA_112560 pyruvate kinase, putative","protein_coding"
"4302","PBANKA_112570","PBANKA_112570 mitochondrial ribosomal protein L46 precursor, putative","protein_coding"
"4303","PBANKA_112580","PBANKA_112580 conserved Plasmodium protein, unknown function","protein_coding"
"4304","PBANKA_112590","PBANKA_112590 conserved Plasmodium protein, unknown function","protein_coding"
"4305","PBANKA_112600","PBANKA_112600 E3 ubiquitin-protein ligase RNF5, putative","protein_coding"
"4306","PBANKA_112610","PBANKA_112610 mitochondrial import inner membrane translocase subunit TIM22, putative","protein_coding"
"4307","PBANKA_112620","PBANKA_112620 4-methyl-5(B-hydroxyethyl)-thiazol monophosphate biosynthesis enzyme, putative","protein_coding"
"4308","PBANKA_112630","PBANKA_112630 conserved Plasmodium protein, unknown function","protein_coding"
"4309","PBANKA_112640","PBANKA_112640 transportin, putative","protein_coding"
"4310","PBANKA_112650","PBANKA_112650 acetyl-CoA synthetase, putative","protein_coding"
"4311","PBANKA_112660","PBANKA_112660 conserved Plasmodium protein, unknown function","protein_coding"
"4312","PBANKA_112670","PBANKA_112670 6-pyruvoyltetrahydropterin synthase, putative","protein_coding"
"4313","PBANKA_112680","PBANKA_112680 HECT-domain (ubiquitin-transferase), putative","protein_coding"
"4314","PBANKA_112690","PBANKA_112690 protein kinase PK4","protein_coding"
"4315","PBANKA_112700","PBANKA_112700 choline/ethanolaminephosphotransferase","protein_coding"
"4316","PBANKA_112710","PBANKA_112710 conserved Plasmodium protein, unknown function","protein_coding"
"4317","PBANKA_112720","PBANKA_112720 conserved Plasmodium protein, unknown function","protein_coding"
"4318","PBANKA_112730","PBANKA_112730 conserved Plasmodium protein, unknown function","protein_coding"
"4319","PBANKA_112740","PBANKA_112740 conserved Plasmodium protein, unknown function","protein_coding"
"4320","PBANKA_112750","PBANKA_112750 glutamyl-tRNA(Gln) amidotransferase subunit B, putative","protein_coding"
"4321","PBANKA_112760","PBANKA_112760 conserved Plasmodium protein, unknown function","protein_coding"
"4322","PBANKA_112770","PBANKA_112770 nicotinate phosphoribosyltransferase, putative","protein_coding"
"4323","PBANKA_112780","PBANKA_112780 DnaJ protein, putative","protein_coding"
"4324","PBANKA_112790","PBANKA_112790 RAP protein, putative","protein_coding"
"4325","PBANKA_112800","PBANKA_112800 conserved Plasmodium protein, unknown function","protein_coding"
"4326","PBANKA_112810","PBANKA_112810 phospholipase","protein_coding"
"4327","PBANKA_112820","PBANKA_112820 RNA-binding protein, putative","protein_coding"
"4328","PBANKA_112830","PBANKA_112830 amino acid transporter, putative","protein_coding"
"4329","PBANKA_112840","PBANKA_112840 conserved Plasmodium protein, unknown function","protein_coding"
"4330","PBANKA_112850","PBANKA_112850 SET domain protein, putative","protein_coding"
"4331","PBANKA_112860","PBANKA_112860 cullin-like protein, putative","protein_coding"
"4332","PBANKA_112870","PBANKA_112870 phosphatidylinositol/phosphatidylcholine transfer protein, putative","protein_coding"
"4333","PBANKA_112880","PBANKA_112880 CPW-WPC family protein, putative","protein_coding"
"4334","PBANKA_112890","PBANKA_112890 conserved Plasmodium protein, unknown function","protein_coding"
"4335","PBANKA_112900","PBANKA_112900 secreted ookinete protein, putative","protein_coding"
"4336","PBANKA_112910","PBANKA_112910 DNA polymerase epsilon, catalytic subunit a, putative","protein_coding"
"4337","PBANKA_112920","PBANKA_112920 conserved Plasmodium protein, unknown function","protein_coding"
"4338","PBANKA_112930","PBANKA_112930 microtubule-associated protein ytm1 homologue, putative","protein_coding"
"4339","PBANKA_112940","PBANKA_112940 conserved Plasmodium protein, unknown function","protein_coding"
"4340","PBANKA_112950","PBANKA_112950 bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, putative","protein_coding"
"4341","PBANKA_112960","PBANKA_112960 conserved Plasmodium protein, unknown function","protein_coding"
"4342","PBANKA_112970","PBANKA_112970 ATP-dependent RNA helicase HAS1, putative","protein_coding"
"4343","PBANKA_112980","PBANKA_112980 tetratricopeptide repeat protein, putative","protein_coding"
"4344","PBANKA_112990","PBANKA_112990 conserved Plasmodium protein, unknown function","protein_coding"
"4345","PBANKA_113000","PBANKA_113000 Ran-binding protein, putative","protein_coding"
"4346","PBANKA_113010","PBANKA_113010 RNA polymerase II transcription factor B subunit 4, putative","protein_coding"
"4347","PBANKA_113020","PBANKA_113020 ER lumen protein retaining receptor, putative","protein_coding"
"4348","PBANKA_113030","PBANKA_113030 conserved Plasmodium protein, unknown function","protein_coding"
"4349","PBANKA_113040","PBANKA_113040 proteasome subunit, putative","protein_coding"
"4350","PBANKA_113050","PBANKA_113050 proteasome subunit, putative","protein_coding"
"4351","PBANKA_113060","PBANKA_113060 conserved Plasmodium protein, unknown function","protein_coding"
"4352","PBANKA_113070","PBANKA_113070 conserved Plasmodium protein, unknown function","protein_coding"
"4353","PBANKA_113080","PBANKA_113080 inositol-polyphosphate 5-phosphatase, putative","protein_coding"
"4354","PBANKA_113090","PBANKA_113090 methyltransferase, putative","protein_coding"
"4355","PBANKA_113100","PBANKA_113100 V-type proton ATPase 21 kDa proteolipid subunit, putative","protein_coding"
"4356","PBANKA_113110","PBANKA_113110 adenylosuccinate synthetase, putative","protein_coding"
"4357","PBANKA_113120","PBANKA_113120 60S ribosomal protein L7-2, putative","protein_coding"
"4358","PBANKA_113130","PBANKA_113130 conserved Plasmodium protein, unknown function","protein_coding"
"4359","PBANKA_113140","PBANKA_113140 metacaspase 1","protein_coding"
"4360","PBANKA_113150","PBANKA_113150 conserved Plasmodium protein, unknown function","protein_coding"
"4361","PBANKA_113160","PBANKA_113160 DNA replication licensing factor MCM6, putative","protein_coding"
"4362","PBANKA_113170","PBANKA_113170 RAP protein, putative","protein_coding"
"4363","PBANKA_113180","PBANKA_113180 histone-lysine N-methyltransferase, putative","protein_coding"
"4364","berg11:tRNA:rfamscan:1173943-1174015","berg11:tRNA:rfamscan:1173943-1174015 ","tRNA"
"4365","PBANKA_113190","PBANKA_113190 serine/threonine protein phosphatase, putative","protein_coding"
"4366","PBANKA_113200","PBANKA_113200 protein phosphatase, putative","protein_coding"
"4367","PBANKA_113210","PBANKA_113210 splicing factor 3B subunit 5, putative","protein_coding"
"4368","PBANKA_113220","PBANKA_113220 conserved Plasmodium protein, unknown function","protein_coding"
"4369","PBANKA_113230","PBANKA_113230 conserved Plasmodium protein, unknown function","protein_coding"
"4370","PBANKA_113240","PBANKA_113240 conserved Plasmodium protein, unknown function","protein_coding"
"4371","PBANKA_113250","PBANKA_113250 mitochondrial import inner membrane translocase subunit TIM23, putative","protein_coding"
"4372","PBANKA_113260","PBANKA_113260 ubiquitin-conjugating enzyme, putative","protein_coding"
"4373","PBANKA_113270","PBANKA_113270 phosphatase 2A regulatory subunit-related protein, putative","protein_coding"
"4374","PBANKA_113280","PBANKA_113280 conserved Plasmodium protein, unknown function","protein_coding"
"4375","PBANKA_113290","PBANKA_113290 regulator of chromosome condensation, putative","protein_coding"
"4376","PBANKA_113300","PBANKA_113300 DnaJ protein, putative","protein_coding"
"4377","PBANKA_113310","PBANKA_113310 serine/threonine protein kinase, putative","protein_coding"
"4378","PBANKA_113320","PBANKA_113320 cdc2-related kinase 2","protein_coding"
"4379","PBANKA_113330","PBANKA_113330 elongation factor 1-alpha","protein_coding"
"4380","PBANKA_113340","PBANKA_113340 elongation factor 1-alpha","protein_coding"
"4381","PBANKA_113350","PBANKA_113350 glutamate--tRNA ligase","protein_coding"
"4382","PBANKA_113360","PBANKA_113360 dynein light chain, putative","protein_coding"
"4383","PBANKA_113370","PBANKA_113370 conserved Plasmodium protein, unknown function","protein_coding"
"4384","PBANKA_113380","PBANKA_113380 DNA helicase, putative","protein_coding"
"4385","PBANKA_113390","PBANKA_113390 conserved Plasmodium protein, unknown function","protein_coding"
"4386","PBANKA_113400","PBANKA_113400 U3 snoRNA-associated small subunit rRNA processing protein, putative","protein_coding"
"4387","PBANKA_113410","PBANKA_113410 TCP-1/cpn60 chaperonin, putative","protein_coding"
"4388","PBANKA_113420","PBANKA_113420 pyrroline-5-carboxylate reductase, putative","protein_coding"
"4389","PBANKA_113430","PBANKA_113430 patatin-like phospholipase, putative","protein_coding"
"4390","PBANKA_113440","PBANKA_113440 conserved Plasmodium protein, unknown function","protein_coding"
"4391","PBANKA_113450","PBANKA_113450 conserved Plasmodium protein, unknown function","protein_coding"
"4392","PBANKA_113460","PBANKA_113460 rhomboid protease ROM7","protein_coding"
"4393","PBANKA_113470","PBANKA_113470 conserved Plasmodium protein, unknown function","protein_coding"
"4394","PBANKA_113480","PBANKA_113480 zinc finger protein, putative","protein_coding"
"4395","PBANKA_113490","PBANKA_113490 zinc finger protein, putative","protein_coding"
"4396","PBANKA_113500","PBANKA_113500 HVA22-like protein, putative","protein_coding"
"4397","PBANKA_113510","PBANKA_113510 40S ribosomal protein S13, putative","protein_coding"
"4398","PBANKA_113520","PBANKA_113520 GTP-binding protein, putative","protein_coding"
"4399","PBANKA_113530","PBANKA_113530 conserved Plasmodium protein, unknown function","protein_coding"
"4400","PBANKA_113540","PBANKA_113540 riboflavin kinase / FAD synthase family protein, putative","protein_coding"
"4401","PBANKA_113550","PBANKA_113550 high mobility group protein B4, putative","protein_coding"
"4402","PBANKA_113560","PBANKA_113560 exosome complex exonuclease RRP44, putative","protein_coding"
"4403","PBANKA_113570","PBANKA_113570 RNA-binding protein, putative","protein_coding"
"4404","PBANKA_113580","PBANKA_113580 conserved Plasmodium protein, unknown function","protein_coding"
"4405","PBANKA_113590","PBANKA_113590 conserved Plasmodium protein, unknown function","protein_coding"
"4406","PBANKA_113600","PBANKA_113600 ADP-ribosylation factor, putative","protein_coding"
"4407","PBANKA_113610","PBANKA_113610 conserved Plasmodium protein, unknown function","protein_coding"
"4408","PBANKA_113620","PBANKA_113620 conserved Plasmodium protein, unknown function","protein_coding"
"4409","PBANKA_113630","PBANKA_113630 RNA-binding protein, putative","protein_coding"
"4410","PBANKA_113640","PBANKA_113640 conserved Plasmodium protein, unknown function","protein_coding"
"4411","PBANKA_113650","PBANKA_113650 conserved Plasmodium protein, unknown function","protein_coding"
"4412","PBANKA_113660","PBANKA_113660 conserved Plasmodium protein, unknown function","protein_coding"
"4413","PBANKA_113670","PBANKA_113670 guanylyl cyclase beta","protein_coding"
"4414","PBANKA_113690","PBANKA_113690 E3 SUMO-protein ligase PIAS, putative","protein_coding"
"4415","PBANKA_113700","PBANKA_113700 bergheilysin","protein_coding"
"4416","PBANKA_113710","PBANKA_113710 protein arginine N-methyltransferase 5, putative","protein_coding"
"4417","PBANKA_113720","PBANKA_113720 protein transport protein Sec24A, putative","protein_coding"
"4418","PBANKA_113730","PBANKA_113730 conserved Plasmodium protein, unknown function","protein_coding"
"4419","PBANKA_113740","PBANKA_113740 conserved Plasmodium protein, unknown function","protein_coding"
"4420","PBANKA_113750","PBANKA_113750 actin-depolymerizing factor 2","protein_coding"
"4421","PBANKA_113760","PBANKA_113760 conserved Plasmodium protein, unknown function","protein_coding"
"4422","PBANKA_113770","PBANKA_113770 cytochrome c oxidase subunit 2, putative","protein_coding"
"4423","PBANKA_113780","PBANKA_113780 conserved Plasmodium protein, unknown function","protein_coding"
"4424","PBANKA_113790","PBANKA_113790 proliferating cell nuclear antigen, putative","protein_coding"
"4425","PBANKA_113800","PBANKA_113800 conserved Plasmodium protein, unknown function","protein_coding"
"4426","PBANKA_113810","PBANKA_113810 14-3-3 protein, putative","protein_coding"
"4427","PBANKA_113820","PBANKA_113820 RuvB-like helicase 3, putative","protein_coding"
"4428","PBANKA_113830","PBANKA_113830 conserved Plasmodium protein, unknown function","protein_coding"
"4429","PBANKA_113840","PBANKA_113840 calpain, putative","protein_coding"
